drive_id,start_yardline,start_time_left,start_posteam_score,start_defteam_score,drive_result,time_elapsed,posteam_score_change,defteam_score_change,next_drive_start_yardline
2016_01_NYG_DAL_16,54,612.0,13.0,19.0,TOUCHDOWN,239.0,7.0,0.0,75.0
2016_01_NYG_DAL_17,75,373.0,19.0,20.0,PUNT,127.0,0.0,0.0,77.0
2016_01_NYG_DAL_18,77,237.0,20.0,19.0,PUNT,165.0,0.0,0.0,80.0
2016_01_NYG_DAL_19,80,65.0,19.0,20.0,END_GAME,53.0,0.0,0.0,54.0
2016_01_OAK_NO_1,75,3600.0,0.0,0.0,FUMBLE,8.0,0.0,0.0,21.0
2016_01_OAK_NO_2,21,3585.0,0.0,0.0,FIELD_GOAL,137.0,3.0,0.0,89.0
2016_01_OAK_NO_3,89,3438.0,0.0,3.0,FIELD_GOAL,342.0,3.0,0.0,91.0
2016_01_OAK_NO_4,91,3084.0,3.0,3.0,TOUCHDOWN,281.0,7.0,0.0,75.0
2016_01_OAK_NO_5,75,2803.0,3.0,10.0,TOUCHDOWN,286.0,7.0,0.0,85.0
2016_01_OAK_NO_6,85,2512.0,10.0,10.0,PUNT,161.0,0.0,0.0,80.0
2016_01_OAK_NO_7,80,2341.0,10.0,10.0,TOUCHDOWN,246.0,7.0,0.0,76.0
2016_01_OAK_NO_8,76,2089.0,10.0,17.0,PUNT,117.0,0.0,0.0,68.0
2016_01_OAK_NO_9,68,1960.0,17.0,10.0,PUNT,80.0,0.0,0.0,82.0
2016_01_OAK_NO_10,82,1871.0,10.0,17.0,END_HALF,68.0,0.0,0.0,75.0
2016_01_OAK_NO_11,75,1800.0,10.0,17.0,PUNT,79.0,0.0,0.0,90.0
2016_01_OAK_NO_12,90,1709.0,17.0,10.0,PUNT,112.0,0.0,0.0,70.0
2016_01_OAK_NO_13,70,1583.0,10.0,17.0,PUNT,191.0,0.0,0.0,98.0
2016_01_OAK_NO_14,98,1383.0,17.0,10.0,TOUCHDOWN,11.0,7.0,0.0,75.0
2016_01_OAK_NO_15,75,1372.0,10.0,24.0,FIELD_GOAL,276.0,3.0,0.0,76.0
2016_01_OAK_NO_16,76,1084.0,24.0,13.0,MISSED_FG,257.0,0.0,0.0,60.0
2016_01_OAK_NO_17,60,822.0,13.0,24.0,TOUCHDOWN,109.0,6.0,0.0,71.0
2016_01_OAK_NO_18,71,703.0,24.0,19.0,FIELD_GOAL,177.0,3.0,0.0,75.0
2016_01_OAK_NO_19,75,522.0,19.0,27.0,TOUCHDOWN,16.0,8.0,0.0,84.0
2016_01_OAK_NO_20,84,500.0,27.0,27.0,TOUCHDOWN,137.0,7.0,0.0,75.0
2016_01_OAK_NO_21,75,363.0,27.0,34.0,TOUCHDOWN,316.0,8.0,0.0,77.0
2016_01_OAK_NO_22,77,40.0,34.0,35.0,MISSED_FG,35.0,0.0,0.0,43.0
2016_01_PIT_WAS_1,75,3600.0,0.0,0.0,PUNT,215.0,0.0,0.0,87.0
2016_01_PIT_WAS_2,87,3376.0,0.0,0.0,PUNT,106.0,0.0,0.0,67.0
2016_01_PIT_WAS_3,67,3260.0,0.0,0.0,FIELD_GOAL,199.0,3.0,0.0,75.0
2016_01_PIT_WAS_4,75,3056.0,0.0,3.0,INTERCEPTION,120.0,0.0,0.0,37.0
2016_01_PIT_WAS_5,37,2926.0,3.0,0.0,FIELD_GOAL,153.0,3.0,0.0,75.0
2016_01_PIT_WAS_6,75,2768.0,0.0,6.0,TOUCHDOWN,358.0,7.0,0.0,75.0
2016_01_PIT_WAS_7,75,2410.0,6.0,7.0,DOWNS,223.0,0.0,0.0,67.0
2016_01_PIT_WAS_8,67,2179.0,7.0,6.0,TOUCHDOWN,352.0,7.0,0.0,75.0
2016_01_PIT_WAS_9,75,1827.0,6.0,14.0,END_HALF,0.0,0.0,0.0,75.0
2016_01_PIT_WAS_10,75,1800.0,14.0,6.0,FIELD_GOAL,217.0,3.0,0.0,75.0
2016_01_PIT_WAS_11,75,1578.0,6.0,17.0,INTERCEPTION,116.0,0.0,0.0,75.0
2016_01_PIT_WAS_12,75,1445.0,17.0,6.0,TOUCHDOWN,124.0,7.0,0.0,68.0
2016_01_PIT_WAS_13,68,1313.0,6.0,24.0,FIELD_GOAL,289.0,3.0,0.0,75.0
2016_01_PIT_WAS_14,75,1021.0,24.0,9.0,PUNT,90.0,0.0,0.0,77.0
2016_01_PIT_WAS_15,77,919.0,9.0,24.0,TOUCHDOWN,138.0,7.0,0.0,73.0
2016_01_PIT_WAS_16,73,773.0,24.0,16.0,TOUCHDOWN,425.0,7.0,0.0,75.0
2016_01_PIT_WAS_17,75,348.0,16.0,31.0,DOWNS,82.0,0.0,0.0,45.0
2016_01_PIT_WAS_18,45,257.0,31.0,16.0,TOUCHDOWN,143.0,7.0,0.0,75.0
2016_01_PIT_WAS_19,75,114.0,16.0,38.0,INTERCEPTION,91.0,0.0,0.0,80.0
2016_01_PIT_WAS_20,80,18.0,38.0,16.0,END_GAME,0.0,0.0,0.0,80.0
2016_01_SD_KC_1,75,3600.0,0.0,0.0,FIELD_GOAL,185.0,3.0,0.0,75.0
2016_01_SD_KC_2,75,3411.0,0.0,3.0,TOUCHDOWN,204.0,7.0,0.0,75.0
2016_01_SD_KC_3,75,3207.0,3.0,7.0,PUNT,140.0,0.0,0.0,80.0
2016_01_SD_KC_4,80,3057.0,7.0,3.0,TOUCHDOWN,411.0,7.0,0.0,75.0
2016_01_SD_KC_5,75,2646.0,3.0,14.0,PUNT,151.0,0.0,0.0,38.0
2016_01_SD_KC_6,38,2486.0,14.0,3.0,TOUCHDOWN,212.0,7.0,0.0,75.0
2016_01_SD_KC_7,75,2274.0,3.0,21.0,PUNT,243.0,0.0,0.0,94.0
2016_01_SD_KC_8,94,2019.0,21.0,3.0,PUNT,155.0,0.0,0.0,75.0
2016_01_SD_KC_9,75,1858.0,3.0,21.0,PUNT,42.0,0.0,0.0,78.0
2016_01_SD_KC_10,78,1808.0,21.0,3.0,END_HALF,0.0,0.0,0.0,73.0
2016_01_SD_KC_11,73,1793.0,21.0,3.0,PUNT,138.0,0.0,0.0,89.0
2016_01_SD_KC_12,89,1643.0,3.0,21.0,PUNT,132.0,0.0,0.0,45.0
2016_01_SD_KC_13,45,1502.0,21.0,3.0,FIELD_GOAL,236.0,3.0,0.0,75.0
2016_01_SD_KC_14,75,1262.0,3.0,24.0,TOUCHDOWN,195.0,7.0,0.0,75.0
2016_01_SD_KC_15,75,1067.0,24.0,10.0,FIELD_GOAL,260.0,3.0,0.0,75.0
2016_01_SD_KC_16,75,804.0,10.0,27.0,INTERCEPTION,28.0,0.0,0.0,44.0
2016_01_SD_KC_17,44,773.0,27.0,10.0,MISSED_FG,88.0,0.0,0.0,56.0
2016_01_SD_KC_18,56,680.0,10.0,27.0,TOUCHDOWN,122.0,7.0,0.0,83.0
2016_01_SD_KC_19,83,554.0,27.0,17.0,PUNT,134.0,0.0,0.0,77.0
2016_01_SD_KC_20,77,409.0,17.0,27.0,FIELD_GOAL,217.0,3.0,0.0,75.0
2016_01_SD_KC_21,75,189.0,27.0,20.0,PUNT,70.0,0.0,0.0,42.0
2016_01_SD_KC_22,42,109.0,20.0,27.0,TOUCHDOWN,46.0,7.0,0.0,75.0
2016_01_SD_KC_23,75,63.0,27.0,27.0,PUNT,55.0,0.0,0.0,70.0
2016_01_SD_KC_24,70,900.0,27.0,27.0,TOUCHDOWN,301.0,6.0,0.0,2.0
2016_01_TB_ATL_1,81,3595.0,0.0,0.0,PUNT,111.0,0.0,0.0,62.0
2016_01_TB_ATL_2,62,3474.0,0.0,0.0,FIELD_GOAL,177.0,3.0,0.0,75.0
2016_01_TB_ATL_3,75,3292.0,0.0,3.0,FIELD_GOAL,159.0,3.0,0.0,75.0
2016_01_TB_ATL_4,75,3128.0,3.0,3.0,PUNT,82.0,0.0,0.0,64.0
2016_01_TB_ATL_5,64,3034.0,3.0,3.0,PUNT,69.0,0.0,0.0,91.0
2016_01_TB_ATL_6,91,2958.0,3.0,3.0,INTERCEPTION,97.0,0.0,0.0,13.0
2016_01_TB_ATL_7,13,2851.0,3.0,3.0,TOUCHDOWN,140.0,7.0,0.0,75.0
2016_01_TB_ATL_8,75,2711.0,3.0,10.0,TOUCHDOWN,286.0,7.0,0.0,75.0
2016_01_TB_ATL_9,75,2425.0,10.0,10.0,PUNT,202.0,0.0,0.0,91.0
2016_01_TB_ATL_10,91,2214.0,10.0,10.0,PUNT,106.0,0.0,0.0,61.0
2016_01_TB_ATL_11,61,2099.0,10.0,10.0,FIELD_GOAL,189.0,3.0,0.0,75.0
2016_01_TB_ATL_12,75,1905.0,10.0,13.0,TOUCHDOWN,91.0,7.0,0.0,75.0
2016_01_TB_ATL_13,75,1814.0,13.0,17.0,END_HALF,0.0,0.0,0.0,75.0
2016_01_TB_ATL_14,75,1800.0,17.0,13.0,TOUCHDOWN,126.0,7.0,0.0,79.0
2016_01_TB_ATL_15,79,1667.0,13.0,24.0,PUNT,251.0,0.0,0.0,92.0
2016_01_TB_ATL_16,92,1408.0,24.0,13.0,TOUCHDOWN,196.0,7.0,0.0,71.0
2016_01_TB_ATL_17,71,1206.0,13.0,31.0,TOUCHDOWN,211.0,8.0,0.0,75.0
2016_01_TB_ATL_18,75,995.0,31.0,21.0,PUNT,95.0,0.0,0.0,85.0
2016_01_TB_ATL_19,85,892.0,21.0,31.0,PUNT,191.0,0.0,0.0,92.0
2016_01_TB_ATL_20,92,693.0,31.0,21.0,PUNT,91.0,0.0,0.0,60.0
2016_01_TB_ATL_21,60,589.0,21.0,31.0,FIELD_GOAL,290.0,3.0,0.0,83.0
2016_01_TB_ATL_22,83,290.0,31.0,24.0,PUNT,170.0,0.0,0.0,91.0
2016_01_TB_ATL_23,91,112.0,24.0,31.0,DOWNS,35.0,0.0,0.0,28.0
2016_01_TB_ATL_24,28,70.0,31.0,24.0,END_GAME,34.0,0.0,0.0,30.0
2016_02_ATL_OAK_1,75,3600.0,0.0,0.0,PUNT,254.0,0.0,0.0,94.0
2016_02_ATL_OAK_2,94,3339.0,0.0,0.0,PUNT,191.0,0.0,0.0,96.0
2016_02_ATL_OAK_3,96,3136.0,0.0,0.0,PUNT,169.0,0.0,0.0,64.0
2016_02_ATL_OAK_4,64,2958.0,0.0,0.0,PUNT,136.0,0.0,0.0,91.0
2016_02_ATL_OAK_5,91,2813.0,0.0,0.0,FIELD_GOAL,292.0,3.0,0.0,91.0
2016_02_ATL_OAK_6,91,2510.0,0.0,3.0,TOUCHDOWN,239.0,7.0,0.0,75.0
2016_02_ATL_OAK_7,75,2271.0,3.0,7.0,TOUCHDOWN,185.0,7.0,0.0,98.0
2016_02_ATL_OAK_8,98,2080.0,7.0,10.0,PUNT,167.0,0.0,0.0,9.0
2016_02_ATL_OAK_9,9,1893.0,10.0,7.0,FIELD_GOAL,53.0,3.0,0.0,75.0
2016_02_ATL_OAK_10,75,1837.0,7.0,13.0,MISSED_FG,35.0,0.0,0.0,81.0
2016_02_ATL_OAK_11,81,1795.0,7.0,13.0,TOUCHDOWN,218.0,7.0,0.0,75.0
2016_02_ATL_OAK_12,75,1577.0,13.0,14.0,INTERCEPTION,102.0,0.0,0.0,80.0
2016_02_ATL_OAK_13,80,1468.0,14.0,13.0,PUNT,223.0,0.0,0.0,85.0
2016_02_ATL_OAK_14,85,1236.0,13.0,14.0,TOUCHDOWN,114.0,8.0,0.0,75.0
2016_02_ATL_OAK_15,75,1122.0,14.0,21.0,TOUCHDOWN,402.0,7.0,0.0,75.0
2016_02_ATL_OAK_16,75,720.0,21.0,21.0,TOUCHDOWN,151.0,7.0,0.0,75.0
2016_02_ATL_OAK_17,75,569.0,21.0,28.0,DOWNS,133.0,0.0,0.0,50.0
2016_02_ATL_OAK_18,50,432.0,28.0,21.0,TOUCHDOWN,157.0,7.0,0.0,75.0
2016_02_ATL_OAK_19,75,275.0,21.0,35.0,TOUCHDOWN,143.0,7.0,0.0,87.0
2016_02_ATL_OAK_20,87,130.0,35.0,28.0,PUNT,120.0,0.0,0.0,80.0
2016_02_ATL_OAK_21,80,2.0,28.0,35.0,END_GAME,0.0,0.0,0.0,80.0
2016_02_BAL_CLE_1,75,3600.0,0.0,0.0,TOUCHDOWN,315.0,7.0,0.0,53.0
2016_02_BAL_CLE_2,53,3277.0,0.0,7.0,PUNT,159.0,0.0,0.0,85.0
2016_02_BAL_CLE_3,85,3118.0,7.0,0.0,TOUCHDOWN,11.0,7.0,0.0,75.0
2016_02_BAL_CLE_4,75,3106.0,0.0,14.0,INTERCEPTION,36.0,0.0,0.0,27.0
2016_02_BAL_CLE_5,27,3059.0,14.0,0.0,TOUCHDOWN,85.0,6.0,2.0,75.0
2016_02_BAL_CLE_6,75,2973.0,2.0,20.0,DOWNS,273.0,0.0,0.0,73.0
2016_02_BAL_CLE_7,73,2690.0,20.0,2.0,PUNT,250.0,0.0,0.0,97.0
2016_02_BAL_CLE_8,97,2431.0,2.0,20.0,PUNT,188.0,0.0,0.0,90.0
2016_02_BAL_CLE_9,90,2234.0,20.0,2.0,PUNT,232.0,0.0,0.0,75.0
2016_02_BAL_CLE_10,75,1994.0,2.0,20.0,TOUCHDOWN,119.0,7.0,0.0,80.0
2016_02_BAL_CLE_11,80,1870.0,20.0,9.0,INTERCEPTION,21.0,0.0,0.0,61.0
2016_02_BAL_CLE_12,61,1842.0,9.0,20.0,FIELD_GOAL,37.0,3.0,0.0,75.0
2016_02_BAL_CLE_13,75,1796.0,12.0,20.0,TOUCHDOWN,159.0,7.0,0.0,89.0
2016_02_BAL_CLE_14,89,1630.0,20.0,19.0,PUNT,170.0,0.0,0.0,55.0
2016_02_BAL_CLE_15,55,1450.0,19.0,20.0,INTERCEPTION,88.0,0.0,0.0,80.0
2016_02_BAL_CLE_16,80,1355.0,20.0,19.0,PUNT,88.0,0.0,0.0,83.0
2016_02_BAL_CLE_17,83,1260.0,19.0,20.0,PUNT,258.0,0.0,0.0,68.0
2016_02_BAL_CLE_18,68,992.0,20.0,19.0,MISSED_FG,154.0,0.0,0.0,58.0
2016_02_BAL_CLE_19,58,834.0,19.0,20.0,FIELD_GOAL,151.0,3.0,0.0,75.0
2016_02_BAL_CLE_20,75,679.0,20.0,22.0,PUNT,188.0,0.0,0.0,64.0
2016_02_BAL_CLE_21,64,481.0,22.0,20.0,FIELD_GOAL,304.0,3.0,0.0,75.0
2016_02_BAL_CLE_22,75,173.0,20.0,25.0,INTERCEPTION,153.0,0.0,0.0,99.0
2016_02_BAL_CLE_23,99,13.0,25.0,20.0,END_GAME,0.0,0.0,0.0,99.0
2016_02_CIN_PIT_1,75,3600.0,0.0,0.0,PUNT,99.0,0.0,0.0,80.0
2016_02_CIN_PIT_2,80,3493.0,0.0,0.0,PUNT,176.0,0.0,0.0,84.0
2016_02_CIN_PIT_3,84,3314.0,0.0,0.0,INTERCEPTION,224.0,0.0,0.0,77.0
2016_02_CIN_PIT_4,77,3085.0,0.0,0.0,PUNT,46.0,0.0,0.0,66.0
2016_02_CIN_PIT_5,66,3029.0,0.0,0.0,TOUCHDOWN,103.0,7.0,0.0,75.0
2016_02_CIN_PIT_6,75,2926.0,0.0,7.0,FIELD_GOAL,200.0,3.0,0.0,80.0
2016_02_CIN_PIT_7,80,2717.0,7.0,3.0,PUNT,215.0,0.0,0.0,90.0
2016_02_CIN_PIT_8,90,2495.0,3.0,7.0,PUNT,69.0,0.0,0.0,63.0
2016_02_CIN_PIT_9,63,2412.0,7.0,3.0,PUNT,89.0,0.0,0.0,91.0
2016_02_CIN_PIT_10,91,2311.0,3.0,7.0,PUNT,60.0,0.0,0.0,51.0
2016_02_CIN_PIT_11,51,2240.0,7.0,3.0,PUNT,77.0,0.0,0.0,97.0
2016_02_CIN_PIT_12,97,2155.0,3.0,7.0,PUNT,43.0,0.0,0.0,36.0
2016_02_CIN_PIT_13,36,2105.0,7.0,3.0,FIELD_GOAL,51.0,3.0,0.0,75.0
2016_02_CIN_PIT_14,75,2050.0,3.0,10.0,PUNT,130.0,0.0,0.0,92.0
2016_02_CIN_PIT_15,92,1914.0,10.0,3.0,INTERCEPTION,60.0,0.0,0.0,68.0
2016_02_CIN_PIT_16,68,1848.0,3.0,10.0,FIELD_GOAL,43.0,3.0,0.0,75.0
2016_02_CIN_PIT_17,75,1800.0,6.0,10.0,PUNT,44.0,0.0,0.0,67.0
2016_02_CIN_PIT_18,67,1742.0,10.0,6.0,PUNT,132.0,0.0,0.0,92.0
2016_02_CIN_PIT_19,92,1603.0,6.0,10.0,PUNT,121.0,0.0,0.0,91.0
2016_02_CIN_PIT_20,91,1476.0,10.0,6.0,TOUCHDOWN,200.0,7.0,0.0,75.0
2016_02_CIN_PIT_21,75,1276.0,6.0,17.0,FIELD_GOAL,243.0,3.0,0.0,75.0
2016_02_CIN_PIT_22,75,1030.0,17.0,9.0,PUNT,112.0,0.0,0.0,91.0
2016_02_CIN_PIT_23,91,909.0,9.0,17.0,PUNT,80.0,0.0,0.0,68.0
2016_02_CIN_PIT_24,68,822.0,17.0,9.0,TOUCHDOWN,414.0,7.0,0.0,75.0
2016_02_CIN_PIT_25,75,408.0,9.0,24.0,TOUCHDOWN,203.0,7.0,0.0,75.0
2016_02_CIN_PIT_26,75,205.0,24.0,16.0,PUNT,13.0,0.0,0.0,75.0
2016_02_CIN_PIT_27,75,180.0,16.0,24.0,FUMBLE,60.0,0.0,0.0,46.0
2016_02_CIN_PIT_28,46,110.0,24.0,16.0,PUNT,96.0,0.0,0.0,80.0
2016_02_CIN_PIT_29,80,8.0,16.0,24.0,FUMBLE,0.0,0.0,0.0,80.0
2016_02_DAL_WAS_1,80,3594.0,0.0,0.0,FIELD_GOAL,325.0,3.0,0.0,75.0
2016_02_DAL_WAS_2,75,3257.0,0.0,3.0,PUNT,136.0,0.0,0.0,94.0
2016_02_DAL_WAS_3,94,3112.0,3.0,0.0,TOUCHDOWN,313.0,7.0,0.0,75.0
2016_02_DAL_WAS_4,75,2799.0,0.0,10.0,TOUCHDOWN,211.0,7.0,0.0,75.0
2016_02_DAL_WAS_5,75,2588.0,10.0,7.0,PUNT,136.0,0.0,0.0,75.0
2016_02_DAL_WAS_6,75,2438.0,7.0,10.0,PUNT,84.0,0.0,0.0,56.0
2016_02_DAL_WAS_7,56,2345.0,10.0,7.0,FIELD_GOAL,266.0,3.0,0.0,74.0
2016_02_DAL_WAS_8,74,2067.0,7.0,13.0,FIELD_GOAL,236.0,3.0,0.0,75.0
2016_02_DAL_WAS_9,75,1826.0,13.0,10.0,END_HALF,0.0,0.0,0.0,75.0
2016_02_DAL_WAS_10,75,1800.0,10.0,13.0,TOUCHDOWN,224.0,7.0,0.0,75.0
2016_02_DAL_WAS_11,75,1576.0,13.0,17.0,TOUCHDOWN,335.0,7.0,0.0,38.0
2016_02_DAL_WAS_12,38,1240.0,17.0,20.0,FIELD_GOAL,75.0,0.0,0.0,15.0
2016_02_DAL_WAS_13,15,1125.0,17.0,20.0,FUMBLE,119.0,3.0,0.0,34.0
2016_02_DAL_WAS_14,34,999.0,20.0,20.0,FIELD_GOAL,92.0,3.0,0.0,70.0
2016_02_DAL_WAS_15,70,900.0,20.0,23.0,PUNT,120.0,0.0,0.0,79.0
2016_02_DAL_WAS_16,79,766.0,23.0,20.0,INTERCEPTION,123.0,0.0,0.0,80.0
2016_02_DAL_WAS_17,80,635.0,20.0,23.0,TOUCHDOWN,350.0,7.0,0.0,75.0
2016_02_DAL_WAS_18,75,285.0,23.0,27.0,DOWNS,165.0,0.0,0.0,43.0
2016_02_DAL_WAS_19,43,116.0,27.0,23.0,PUNT,16.0,0.0,0.0,90.0
2016_02_DAL_WAS_20,90,90.0,23.0,27.0,END_GAME,86.0,0.0,0.0,41.0
2016_02_GB_MIN_1,75,3600.0,0.0,0.0,PUNT,162.0,0.0,0.0,90.0
2016_02_GB_MIN_2,90,3431.0,0.0,0.0,FUMBLE,0.0,0.0,0.0,90.0
2016_02_GB_MIN_3,90,3423.0,0.0,0.0,PUNT,46.0,0.0,0.0,53.0
2016_02_GB_MIN_4,53,3364.0,0.0,0.0,PUNT,127.0,0.0,0.0,52.0
2016_02_GB_MIN_5,52,3227.0,0.0,0.0,TOUCHDOWN,188.0,7.0,0.0,77.0
2016_02_GB_MIN_6,77,3033.0,0.0,7.0,PUNT,174.0,0.0,0.0,90.0
2016_02_GB_MIN_7,90,2851.0,7.0,0.0,PUNT,147.0,0.0,0.0,54.0
2016_02_GB_MIN_8,54,2700.0,0.0,7.0,TOUCHDOWN,286.0,7.0,0.0,75.0
2016_02_GB_MIN_9,75,2414.0,7.0,7.0,PUNT,93.0,0.0,0.0,66.0
2016_02_GB_MIN_10,66,2314.0,7.0,7.0,PUNT,89.0,0.0,0.0,76.0
2016_02_GB_MIN_11,76,2218.0,7.0,7.0,PUNT,130.0,0.0,0.0,87.0
2016_02_GB_MIN_12,87,2081.0,7.0,7.0,FIELD_GOAL,250.0,3.0,0.0,75.0
2016_02_GB_MIN_13,75,1827.0,7.0,10.0,END_HALF,9.0,0.0,0.0,76.0
2016_02_GB_MIN_14,76,1795.0,7.0,10.0,PUNT,106.0,0.0,0.0,77.0
2016_02_GB_MIN_15,77,1682.0,10.0,7.0,PUNT,142.0,0.0,0.0,86.0
2016_02_GB_MIN_16,86,1534.0,7.0,10.0,DOWNS,330.0,0.0,0.0,87.0
2016_02_GB_MIN_17,87,1197.0,10.0,7.0,TOUCHDOWN,166.0,7.0,0.0,75.0
2016_02_GB_MIN_18,75,1031.0,7.0,17.0,TOUCHDOWN,270.0,7.0,0.0,56.0
2016_02_GB_MIN_19,56,755.0,17.0,14.0,PUNT,116.0,0.0,0.0,85.0
2016_02_GB_MIN_20,85,632.0,14.0,17.0,FUMBLE,212.0,0.0,0.0,56.0
2016_02_GB_MIN_21,56,413.0,17.0,14.0,PUNT,120.0,0.0,0.0,91.0
2016_02_GB_MIN_22,91,278.0,14.0,17.0,INTERCEPTION,162.0,0.0,0.0,55.0
2016_02_GB_MIN_23,55,110.0,17.0,14.0,DOWNS,107.0,0.0,0.0,48.0
2016_02_IND_DEN_1,75,3600.0,0.0,0.0,MISSED_FG,193.0,0.0,0.0,56.0
2016_02_IND_DEN_2,56,3401.0,0.0,0.0,FIELD_GOAL,200.0,3.0,0.0,75.0
2016_02_IND_DEN_3,75,3197.0,0.0,3.0,FIELD_GOAL,164.0,3.0,0.0,75.0
2016_02_IND_DEN_4,75,3030.0,3.0,3.0,PUNT,56.0,0.0,0.0,80.0
2016_02_IND_DEN_5,80,2964.0,3.0,3.0,PUNT,166.0,0.0,0.0,88.0
2016_02_IND_DEN_6,88,2791.0,3.0,3.0,PUNT,89.0,0.0,0.0,69.0
2016_02_IND_DEN_7,69,2700.0,3.0,3.0,TOUCHDOWN,199.0,7.0,0.0,75.0
2016_02_IND_DEN_8,75,2501.0,3.0,10.0,PUNT,94.0,0.0,0.0,69.0
2016_02_IND_DEN_9,69,2394.0,10.0,3.0,INTERCEPTION,206.0,0.0,0.0,55.0
2016_02_IND_DEN_10,55,2179.0,3.0,10.0,FIELD_GOAL,212.0,3.0,0.0,75.0
2016_02_IND_DEN_11,75,1963.0,10.0,6.0,FIELD_GOAL,154.0,3.0,0.0,75.0
2016_02_IND_DEN_12,75,1805.0,6.0,13.0,END_HALF,0.0,0.0,0.0,79.0
2016_02_IND_DEN_13,79,1792.0,6.0,13.0,TOUCHDOWN,406.0,7.0,0.0,75.0
2016_02_IND_DEN_14,75,1386.0,13.0,13.0,FIELD_GOAL,413.0,3.0,0.0,72.0
2016_02_IND_DEN_15,72,960.0,13.0,16.0,INTERCEPTION,114.0,0.0,6.0,75.0
2016_02_IND_DEN_16,75,832.0,13.0,23.0,PUNT,72.0,0.0,0.0,84.0
2016_02_IND_DEN_17,84,752.0,23.0,13.0,PUNT,173.0,0.0,0.0,80.0
2016_02_IND_DEN_18,80,570.0,13.0,23.0,TOUCHDOWN,328.0,7.0,0.0,75.0
2016_02_IND_DEN_19,75,242.0,23.0,20.0,FIELD_GOAL,128.0,3.0,0.0,75.0
2016_02_IND_DEN_20,75,111.0,20.0,26.0,FUMBLE,0.0,0.0,6.0,75.0
2016_02_IND_DEN_21,75,102.0,20.0,34.0,END_GAME,77.0,0.0,0.0,45.0
2016_02_JAX_SD_1,75,3600.0,0.0,0.0,TOUCHDOWN,286.0,7.0,0.0,81.0
2016_02_JAX_SD_2,81,3309.0,0.0,7.0,PUNT,113.0,0.0,0.0,67.0
2016_02_JAX_SD_3,67,3184.0,7.0,0.0,PUNT,168.0,0.0,0.0,86.0
2016_02_JAX_SD_4,86,3004.0,0.0,7.0,INTERCEPTION,84.0,0.0,0.0,34.0
2016_02_JAX_SD_5,34,2908.0,7.0,0.0,TOUCHDOWN,214.0,7.0,0.0,75.0
2016_02_JAX_SD_6,75,2694.0,0.0,14.0,MISSED_FG,163.0,0.0,0.0,56.0
2016_02_JAX_SD_7,56,2525.0,14.0,0.0,TOUCHDOWN,131.0,7.0,0.0,75.0
2016_02_JAX_SD_8,75,2394.0,0.0,21.0,FUMBLE,54.0,0.0,0.0,18.0
2016_02_JAX_SD_9,18,2329.0,21.0,0.0,FUMBLE,207.0,0.0,0.0,94.0
2016_02_JAX_SD_10,94,2113.0,0.0,21.0,INTERCEPTION,132.0,0.0,0.0,69.0
2016_02_JAX_SD_11,69,1966.0,21.0,0.0,PUNT,100.0,0.0,0.0,92.0
2016_02_JAX_SD_12,92,1851.0,0.0,21.0,END_HALF,42.0,0.0,0.0,76.0
2016_02_JAX_SD_13,76,1795.0,0.0,21.0,PUNT,140.0,0.0,0.0,55.0
2016_02_JAX_SD_14,55,1647.0,21.0,0.0,TOUCHDOWN,93.0,7.0,0.0,75.0
2016_02_JAX_SD_15,75,1545.0,0.0,28.0,PUNT,53.0,0.0,0.0,81.0
2016_02_JAX_SD_16,81,1479.0,28.0,0.0,PUNT,101.0,0.0,0.0,72.0
2016_02_JAX_SD_17,72,1372.0,0.0,28.0,PUNT,36.0,0.0,0.0,93.0
2016_02_JAX_SD_18,93,1326.0,28.0,0.0,TOUCHDOWN,258.0,7.0,0.0,75.0
2016_02_JAX_SD_19,75,1067.0,0.0,35.0,TOUCHDOWN,293.0,7.0,0.0,43.0
2016_02_JAX_SD_20,43,772.0,35.0,7.0,FIELD_GOAL,348.0,3.0,0.0,75.0
2016_02_JAX_SD_21,75,420.0,7.0,38.0,DOWNS,128.0,0.0,0.0,83.0
2016_02_JAX_SD_22,83,288.0,38.0,7.0,PUNT,67.0,0.0,0.0,60.0
2016_02_JAX_SD_23,60,214.0,7.0,38.0,TOUCHDOWN,150.0,7.0,0.0,43.0
2016_02_JAX_SD_24,43,63.0,38.0,14.0,END_GAME,25.0,0.0,0.0,44.0
2016_02_KC_HOU_1,84,3595.0,0.0,0.0,INTERCEPTION,240.0,0.0,0.0,81.0
2016_02_KC_HOU_2,81,3344.0,0.0,0.0,FUMBLE,149.0,0.0,0.0,27.0
2016_02_KC_HOU_3,27,3188.0,0.0,0.0,TOUCHDOWN,7.0,7.0,0.0,71.0
2016_02_KC_HOU_4,71,3175.0,0.0,7.0,PUNT,94.0,0.0,0.0,85.0
2016_02_KC_HOU_5,85,3072.0,7.0,0.0,PUNT,99.0,0.0,0.0,64.0
2016_02_KC_HOU_6,64,2956.0,0.0,7.0,PUNT,50.0,0.0,0.0,77.0
2016_02_KC_HOU_7,77,2894.0,7.0,0.0,PUNT,107.0,0.0,0.0,34.0
2016_02_KC_HOU_8,34,2772.0,0.0,7.0,FIELD_GOAL,72.0,3.0,0.0,85.0
2016_02_KC_HOU_9,85,2690.0,7.0,3.0,PUNT,50.0,0.0,0.0,69.0
